EventNumber, Distance, COUNTER, INTERPOLATED, F3, FC5, AF3, F7, T7, P7, O1, O2, P8, T8, F8, AF4, FC6, F4, GYROX, GYROY
0, 105288992.0, 16, 18, 7057.56410854, 4100.89743555, 3402.43589563, 9.99999104, 3261.79486971, 1362.17948107, 6520.76923557, 7393.20513488, 6866.66667223, 3074.35897186, 1852.56409750, 1279.10255778, 2972.05127935, 4662.94871886, 95, 61
0, 105293024.0, 41, 220, 6522.30769711, 1306.92307067, 6082.56410646, 78.97435015, 4230.51282045, 8077.94872608, 5945.89743951, 2052.43589278, 7493.33334022, 3843.46153763, 2476.02563728, 5423.97436148, 1994.87179008, 7061.02564701, 91, 161
0, 105295040.0, 69, 157, 2446.92307311, 2759.48717636, 6160.38461942, 5717.30769544, 547.30768446, 3997.30769176, 6040.00000383, 1978.84614906, 8319.10257272, 983.84614690, 6376.15385067, 6792.69231305, 1434.48717352, 4343.97435919, 246, 90
0, 105298976.0, 39, 152, 6259.48718373, 2635.25640686, 2186.15384178, 506.41024849, 4411.02564138, 3350.25640838, 7428.84616059, 2138.97435453, 697.43588994, 2352.82050879, 2152.69230325, 94.74358092, 7924.87180266, 3768.58974255, 29, 216
0, 105300992.0, 220, 158, 1280.25640401, 7296.53846800, 4634.48718032, 5053.33333500, 1474.35896846, 3782.05128108, 6112.69231166, 5714.74359287, 8281.92308547, 4467.17948767, 3243.84615170, 2332.69230367, 1779.87178966, 5913.20513175, 169, 34
0, 105305024.0, 25, 224, 5120.00000188, 2650.12820173, 7943.71795657, 3497.43589584, 4579.87179557, 5223.46154055, 2972.30768960, 7102.05128810, 216.92306838, 49.74358085, 1168.58973706, 5784.48718276, 2204.61538031, 7625.64103280, 40, 56
0, 105307040.0, 130, 108, 7376.53846814, 6726.15385137, 4581.15384685, 4031.66666618, 4820.12820631, 4126.41025614, 4657.43589827, 5723.58974672, 2911.28204844, 6503.20513300, 1970.89743111, 8217.43590585, 639.87178723, 2061.66666201, 0, 244
0, 105310976.0, 139, 157, 7995.38462331, 824.99999278, 725.64101821, 5148.71795060, 752.43589000, 1708.71794337, 3674.23076798, 5267.69230985, 2824.99999702, 6149.74359378, 6704.74359496, 7107.30769836, 6827.82051831, 318.71794038, 82, 128
0, 105315008.0, 177, 93, 627.05127441, 8064.23077730, 2083.20512362, 6460.76923543, 4112.82051255, 5620.12820805, 5411.02564346, 7118.97436502, 6011.92308068, 1012.30768543, 1225.12819874, 5962.94872157, 2308.58973949, 985.76922389, 35, 229
0, 105318944.0, 99, 202, 1837.43589230, 954.99999306, 1583.46153284, 5876.15384963, 6846.28205678, 5786.28205455, 686.41024884, 7136.92308304, 376.53845334, 7258.46154486, 2551.28204767, 7188.97436523, 4606.79487256, 3811.02564013, 149, 133
0, 105320960.0, 98, 21, 3339.48717755, 4868.33333466, 299.23076090, 3253.07692100, 1943.20512334, 464.61537663, 7090.51282656, 1193.97435252, 6482.30769704, 317.05127372, 2633.84615045, 3202.56410034, 3854.74358891, 6280.00000431, 190, 185
0, 105324992.0, 86, 240, 6856.15385165, 8303.20513676, 6723.07692829, 7874.48718713, 3219.61538247, 6855.89744139, 654.48717185, 1441.15384018, 3959.35897374, 5971.15384977, 7713.07693045, 7601.53846863, 6805.12821055, 2998.46153582, 35, 81
0, 105328928.0, 220, 13, 7180.76923696, 428.20512015, 1933.97435404, 2045.64102099, 766.28204392, 568.58973581, 7250.00000633, 4567.05128275, 368.97435078, 2847.56409958, 657.05127448, 5810.89743924, 8154.61539289, 211.66665812, 5, 250
0, 105330944.0, 176, 156, 3452.94871628, 238.46152999, 265.51281211, 2579.99999646, 2516.92307324, 1900.64102064, 4668.33333424, 7671.92308415, 4047.82051241, 928.84614683, 6000.76923446, 6680.12821027, 7199.10257036, 4221.53846147, 137, 59
0, 105334880.0, 101, 162, 666.53845397, 5775.12820833, 5908.58974714, 5212.30769433, 4706.28205226, 7447.30769905, 7820.38462296, 8018.07693107, 856.02563387, 2699.99999674, 3779.35897339, 2039.74358509, 6151.79487583, 4137.82051262, 36, 75
0, 105336896.0, 178, 93, 3589.74358836, 1408.71794268, 4762.94871906, 93.07691426, 2868.84615093, 228.71794017, 3838.20512731, 7324.48718602, 4943.20512967, 5836.41025975, 6583.33333827, 3457.69230603, 5945.89743951, 3644.74358850, 116, 74
0, 105340928.0, 74, 255, 4330.51282066, 3801.28205031, 2798.71794566, 690.12819763, 7612.05128914, 6882.30769787, 1337.17948100, 6484.23077396, 4298.46153853, 5708.46154152, 5052.43589911, 5198.07692510, 1146.66666007, 1746.28204600, 154, 10
0, 105342848.0, 122, 242, 5701.02564409, 5544.35897707, 2323.71794462, 6112.94872191, 3213.84615163, 5636.92307985, 4823.20512939, 1419.61537864, 6163.33333737, 660.51281294, 4324.35897450, 4354.61538483, 4576.15384685, 5773.58974679, 113, 65
0, 105346880.0, 159, 127, 7506.41026329, 3497.56410097, 4895.89743729, 6202.30769641, 810.64101835, 1282.69230144, 6219.23077340, 3378.20512633, 2006.53845682, 4660.89743680, 6180.51282462, 1503.07691724, 638.58973595, 4466.02564152, 253, 194
0, 105350816.0, 129, 247, 5682.69231075, 6149.61538865, 6524.48718429, 3482.56410097, 5761.28205448, 1696.15384074, 1110.89742923, 2233.07691884, 866.79486464, 4457.94871837, 4187.82051269, 2810.64102259, 8088.33334147, 3531.53846001, 209, 150
0, 105354848.0, 112, 9, 7385.38462206, 4459.10256452, 5834.23077257, 643.33332569, 7878.84616156, 3590.38461400, 7066.92308290, 7724.61539198, 6870.51282608, 7533.84616080, 5244.74359183, 6399.23077375, 3709.48717838, 5285.12820736, 184, 78
0, 105356864.0, 45, 86, 4871.02564235, 947.30768529, 37.69229880, 1734.87178953, 4016.92307644, 2829.35897137, 7075.38462136, 8025.25641825, 3493.71794712, 1274.61537830, 2849.35897137, 8077.69231583, 4355.76923098, 7662.05128928, 131, 125
0, 105362816.0, 205, 155, 7276.15385255, 4246.66666667, 8047.56411063, 2017.69230297, 2449.23076541, 2022.43589271, 2397.30768842, 4491.41025690, 3195.76922855, 4497.69230825, 4474.23076972, 7037.43590335, 5261.53846370, 3785.64102467, 219, 42
0, 105364832.0, 147, 41, 2316.92307283, 7986.28205921, 5634.10256702, 2689.35897103, 784.23076187, 2289.61538045, 7922.82052061, 4020.64102516, 4992.56410417, 5550.12820791, 2087.56409798, 2999.99999736, 1826.41025127, 3844.87179404, 162, 22
0, 105368864.0, 35, 23, 7889.74359746, 7449.10257085, 2355.51281649, 5831.41025975, 8264.10257258, 7177.05128824, 5527.94872066, 3412.17948538, 8068.58975165, 7314.23077570, 5112.69230950, 1523.84614808, 3749.87179383, 1345.51281433, 110, 30
0, 105372800.0, 143, 235, 4611.53846231, 4162.17948697, 1161.28204475, 8238.46154694, 5284.35897659, 1172.94871142, 7232.82051915, 4597.69230846, 474.61537663, 2945.89743312, 422.56409444, 7000.25641610, 8065.51282858, 7026.66667258, 250, 127
0, 105376832.0, 14, 8, 4119.10256383, 4053.20512779, 7277.17949358, 939.23076222, 1296.92307067, 5479.23077181, 4703.97435995, 6196.79487590, 1681.41025099, 5838.71795206, 8252.56411105, 2080.76922619, 5942.69231131, 5191.79487381, 242, 151
0, 105378848.0, 54, 164, 4785.89743701, 6481.41026114, 4298.07692315, 5251.15384824, 5457.43590001, 7469.35898117, 6559.74359461, 1967.17948232, 1858.46153339, 586.66665889, 5091.15384796, 3278.20512612, 7590.89744299, 1062.56409583, 10, 18
0, 105382880.0, 74, 230, 5504.48718213, 6730.76923605, 506.02563311, 1621.79486624, 5883.71795220, 3353.33333146, 8014.23077723, 4644.35897520, 3885.64102488, 7464.35898117, 8067.69231576, 8026.02564902, 5508.97436162, 2663.58974026, 245, 60
0, 105384800.0, 199, 160, 2943.58974081, 6095.89743979, 4813.58974477, 3370.51281864, 2165.38461094, 2229.23076493, 1531.15384039, 8215.25641867, 3251.66666459, 1994.61537982, 7010.89744174, 7252.56410889, 5356.41025878, 3580.64102426, 134, 37
0, 105388832.0, 98, 226, 6440.89744056, 2557.94871434, 2323.33332924, 3129.87179251, 1794.87178966, 8227.30770072, 63.46152957, 5005.89743750, 4945.89743736, 3086.02563860, 25.38460642, 1560.25640456, 3237.69230554, 4065.38461497, 129, 124
0, 105390848.0, 173, 37, 1355.64101953, 1773.71794351, 1288.33332708, 4701.15384713, 1510.89743013, 6099.74359364, 5445.25641276, 5054.10256577, 7284.23077563, 3049.23076666, 1800.76922556, 1029.61537781, 5492.43590008, 723.33332590, 168, 42
0, 105394784.0, 2, 84, 5353.46154083, 5361.66666903, 1219.48717310, 2735.51281732, 3405.64102384, 2015.76922605, 4921.02564242, 3360.89743403, 3176.92307463, 6109.48718345, 6112.82051679, 3179.99999771, 5130.51282239, 4100.12820478, 220, 183
0, 105398816.0, 181, 192, 3560.76922931, 6006.15384991, 7681.79487909, 1291.28204503, 8129.48718769, 5167.17948913, 3706.53846036, 5464.23077181, 2204.61538031, 5069.61538636, 3360.64102377, 242.56409409, 1019.74358294, 1427.30768634, 221, 216
0, 105400736.0, 116, 157, 4346.28205149, 3401.92307512, 5961.79487541, 7821.28205886, 2528.84615024, 936.02563401, 3231.28204913, 779.74358238, 6735.38462067, 1850.25640519, 3058.84615135, 3592.17948579, 4617.43589820, 1483.84614801, 126, 160
0, 105404768.0, 175, 4, 2454.48717567, 4212.94871788, 8024.10257210, 5287.05128428, 6370.64103016, 7320.12821166, 1747.30768703, 1475.64101974, 3166.15384386, 5668.07692607, 8085.25641839, 2611.66666320, 2884.74358683, 118.33332458, 214, 170
0, 105408800.0, 144, 163, 4281.79487187, 5266.15384831, 1442.94871198, 7580.38462241, 4261.53846154, 1268.46153214, 8205.51282892, 3202.69230547, 3833.07692218, 4365.76923105, 1732.30768696, 759.74358238, 5922.94872150, 2430.25640644, 204, 52
0, 105411968.0, 171, 230, 5790.76923404, 4746.15384720, 4417.43589779, 7623.07693024, 3291.66666466, 2530.89743229, 4241.79487180, 4587.17948788, 4294.48717956, 992.43589056, 5706.02564409, 7557.94872497, 3890.89743514, 6521.53846634, 101, 52
0, 105414752.0, 214, 164, 4863.71795004, 2909.10256126, 8204.10257244, 6493.33333806, 6354.10256855, 7507.82051970, 3992.56410201, 2272.56409840, 6122.43590140, 3443.20512647, 3513.33333181, 2691.92307366, 678.97435140, 4186.15384602, 137, 77
0, 105418784.0, 178, 122, 7086.28205726, 4329.35897450, 871.66665951, 56.53845265, 330.38460712, 376.15383796, 7285.76923717, 2859.23076632, 3210.38461316, 8388.33334209, 725.12819770, 7762.94872539, 114.10255535, 2243.33332910, 209, 187
0, 105420800.0, 185, 27, 838.20512098, 2858.71794580, 2396.53845765, 8303.07693163, 7165.38462157, 6227.69231187, 3756.53846050, 5208.84615587, 4989.35897596, 2004.48717477, 6548.33333820, 6307.17949156, 7686.41026371, 34.74358085, 179, 1
0, 105426752.0, 132, 181, 3952.82051220, 1661.28204580, 5694.61538768, 6295.25641457, 5201.79487381, 7715.51282788, 5175.25641221, 2319.99999590, 4881.92307825, 3739.74358864, 207.05127351, 4325.38461553, 711.28204378, 3049.48717692, 204, 123
0, 105430784.0, 241, 143, 2139.48717504, 7941.66667445, 3389.74358794, 6229.35897853, 4917.43589883, 1642.94871246, 7124.48718561, 5599.61538747, 2491.79486805, 714.48717199, 2860.38461247, 861.41024926, 6234.74359392, 4661.92307783, 135, 50
0, 105432704.0, 245, 95, 4970.64102717, 3633.58974227, 8376.53847030, 7002.17949302, 7473.46154528, 6386.41026093, 3397.43589563, 1985.89743111, 2047.30768766, 2791.92307387, 1007.94871107, 807.43589014, 6374.35897888, 4852.69230895, 111, 219
0, 105436736.0, 43, 164, 4456.79487222, 6978.58974936, 6265.64102988, 1999.99999521, 1054.48717275, 3781.28205031, 337.43588917, 2763.58974047, 499.48717157, 8194.87180321, 3011.66666403, 1302.17948093, 6924.74359538, 4880.12820645, 150, 6
0, 105438656.0, 5, 88, 1502.56409673, 6555.38462025, 1369.35896825, 1774.74358454, 3455.64102398, 4855.38461664, 5969.87179849, 7601.41026350, 6353.97436343, 5025.38461706, 1245.76922438, 1796.92307172, 578.07691530, 453.71794066, 171, 52
0, 105442688.0, 122, 54, 6280.89744021, 4865.00000132, 2065.51281586, 7646.28205844, 1584.23076361, 4875.76923209, 392.17947898, 2280.89743173, 4202.30769224, 1852.82050775, 854.23076208, 4424.23076958, 4407.94871830, 5692.30769537, 138, 108
0, 105444704.0, 58, 55, 3476.79487013, 7789.23077674, 3923.97435828, 2689.61538128, 1633.71794316, 6555.64103051, 3408.97435717, 1727.69230235, 1421.66666069, 4328.46153860, 6074.87179877, 2198.20512383, 6099.87179877, 2016.28204656, 161, 243
0, 105448640.0, 136, 62, 102.69229894, 1117.94871135, 1324.35896818, 3571.15384470, 6296.79487611, 87.56409374, 7047.30769822, 4121.53846126, 8071.15385422, 5508.07692572, 4349.61538483, 4797.17948836, 4949.61538608, 3233.33333118, 41, 214
0, 105452672.0, 156, 21, 5519.23077194, 7117.56410861, 1420.89742993, 3976.15384560, 3071.53845904, 6250.38461963, 5151.53846342, 5313.58974582, 5230.00000209, 4273.71794879, 2451.02563721, 2843.20512522, 631.41024877, 6409.10256869, 93, 250
0, 105454592.0, 122, 87, 3796.53846057, 5870.89743931, 6811.53846696, 2501.15384247, 539.10255625, 6194.10256821, 1015.25640338, 7555.64103266, 1874.48717449, 665.89742833, 566.92306914, 688.71794115, 1947.94871309, 5846.53846495, 205, 196
0, 105458624.0, 15, 176, 6625.64103065, 7650.64103287, 7298.97436544, 7519.61539157, 5407.82051526, 5840.51282385, 5195.00000202, 6898.07692871, 8253.84616233, 5350.00000237, 4425.51282086, 6316.41026079, 5174.23077118, 7341.41026295, 78, 236
0, 105460640.0, 186, 103, 3659.87179362, 1154.35896783, 7821.66667424, 5564.61538740, 4171.79487166, 7435.12821187, 4668.97435988, 4873.33333466, 3789.23076826, 8170.89744417, 6458.33333799, 4625.38461615, 51.79486290, 836.41024919, 29, 184
0, 105468608.0, 82, 173, 5046.66666834, 2886.41025350, 7479.23077604, 6757.43590272, 4015.76923029, 8162.94872622, 6256.66667091, 8382.30770107, 4315.38461553, 6642.94872303, 5943.20513182, 1845.38461032, 6103.46154236, 7227.56410889, 255, 122
0, 105478592.0, 121, 52, 7421.15385290, 3243.20512605, 4162.94871774, 20.25640130, 939.10255709, 6210.25641443, 2462.56409882, 2629.23076583, 6350.89744035, 312.05127372, 3615.89743458, 5402.94872038, 6389.87179939, 3473.20512654, 212, 232
0, 105482528.0, 120, 107, 1931.02563610, 7180.12821132, 1074.61537788, 6214.10256828, 2655.12820173, 3262.94871587, 6103.07692697, 8229.87180328, 5554.74359253, 6735.38462067, 4014.61538413, 6755.64103093, 8261.66667515, 1474.74358384, 202, 104
0, 105484544.0, 172, 116, 4060.25640984, 848.58973637, 6818.84615927, 2247.17948294, 4378.33333362, 2831.92307394, 6559.87179974, 3559.23076778, 7543.71795567, 1704.87178946, 4891.15384755, 6093.46154236, 2721.02563776, 704.87178737, 163, 226
0, 105488576.0, 232, 122, 3484.74358815, 4097.94871761, 838.58973637, 2710.38461212, 8055.12821319, 4473.84615434, 1604.10255848, 6400.76923536, 3679.61538344, 594.10255639, 7273.97436537, 3348.58974172, 7294.61539108, 4614.48718026, 115, 175
